ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
AAON,"AAON, Inc.",63.3,B,35.2,87.9,0.2,-9.03,5,-49.1,-50.9,Industrials,,"down -4.2% with upside signals, but history is against it (bounced only 20% of 5 dips)",opportunity,near 52-week low (support test / falling knife); negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Low,27.2,-4.2,-24.7,1.93,,76.1,67.97,86.94,143.0,1.33,False,30,2283.0,Sell 2026-09-18 $80 call ~$3.10 (62% ann.),Sell 2026-09-18 $75 put ~$4.17 (85% ann.)
TREE,"LendingTree, Inc.",62.5,A,32.3,80.8,0.333,-5.51,3,-22.1,-31.9,Financial Services,,no meaningful dip today,opportunity,high short interest (12%); near 52-week low (support test / falling knife); small cap (thinner liquidity); high beta (2.1); R:R 1.33 below 1.5 floor,Accumulate,Low,33.4,0.5,-23.3,1.27,,30.97,28.51,34.24,56.0,1.33,False,101,3127.97,Sell 2026-09-18 $35 call ~$0.33 (16% ann.),Sell 2026-09-18 $30 put ~$1.25 (63% ann.)
MTZ,"MasTec, Inc.",61.3,C,55.5,65.3,0.667,6.02,3,-36.0,-37.8,Industrials,strong,down -4.1% today; 65% upside to target; historically bounced 67% of 3 similar dips (avg +6.0%),opportunity,negative free cash flow; high beta (1.8); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,High,35.7,-4.1,-24.2,16.11,,255.36,227.73,292.2,422.0,1.33,False,9,2298.24,Sell 2026-09-18 $260 call ~$13.05 (78% ann.),Sell 2026-09-18 $250 put ~$10.80 (66% ann.)
KLAR,Klarna Group plc,60.6,B,25.7,42.9,0.5,0.03,4,-21.7,-31.6,Financial Services,,no meaningful dip today,opportunity,high short interest (12%); R:R 1.34 below 1.5 floor,Accumulate,Medium,29.4,-1.5,-23.7,4.04,,14.11,12.5,16.26,20.165,1.34,False,155,2187.05,Sell 2026-08-28 $14 call ~$0.20 (172% ann.),Sell 2026-08-28 $14 put ~$0.30 (261% ann.)
ALHC,"Alignment Healthcare, Inc.",60.4,A,67.4,79.3,0.667,9.51,6,-18.0,-32.4,Healthcare,,no meaningful dip today,opportunity,high short interest (11%); near 52-week low (support test / falling knife); strong-buy consensus; R:R 1.33 below 1.5 floor,Accumulate,High,35.7,2.1,-28.1,4.58,,13.43,12.07,15.24,24.07692,1.33,False,183,2457.69,Sell 2026-09-18 $15 call ~$0.25 (28% ann.),Sell 2026-09-18 $12 put ~$0.35 (43% ann.)
MAIR,Madison Air Solutions Corporati,59.8,C,40.4,67.3,1.0,8.58,1,-43.5,-45.3,Industrials,moderate,down -3.9% today; 67% upside to target; limited dip history,opportunity,near 52-week low (support test / falling knife); strong-buy consensus; R:R 1.33 below 1.5 floor,Hold,Medium,26.1,-3.9,-27.7,3.75,,24.97,22.14,28.74,41.77778,1.33,False,88,2197.36,Sell 2026-09-18 $25 call ~$2.15 (131% ann.),Sell 2026-09-18 $22 put ~$0.45 (30% ann.)
ETOR,eToro Group Ltd.,58.9,B,40.3,67.1,1.0,15.41,2,-29.9,-39.7,Financial Services,moderate,down -4.1% today; 67% upside to target; limited dip history,opportunity,golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,33.9,-4.1,-23.1,11.87,,29.07,26.88,31.99,48.57143,1.33,False,114,3313.98,Sell 2026-09-18 $30 call ~$1.00 (52% ann.),Sell 2026-09-18 $25 put ~$0.15 (9% ann.)
SEDG,"SolarEdge Technologies, Inc.",58.2,C,11.6,29.1,0.333,-3.89,12,-61.5,-58.8,Technology,,"down -2.4% with upside signals, but history is against it (bounced only 33% of 12 dips)",opportunity,high short interest (20%); near 52-week low (support test / falling knife); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,34.9,-2.4,-30.2,1.33,,30.09,25.37,36.38,38.85,1.33,False,52,1564.68,Sell 2026-08-28 $30 call ~$0.85 (344% ann.),Sell 2026-08-28 $30 put ~$0.96 (387% ann.)
ICHR,Ichor Holdings,58.1,B,58.2,68.4,0.714,4.77,7,-21.5,-18.8,Technology,strong,down -5.5% today; 68% upside to target; historically bounced 71% of 7 similar dips (avg +4.8%),opportunity,high beta (1.9); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,High,35.5,-5.5,-27.3,1.01,,56.91,47.34,69.66,95.85714,1.33,False,26,1479.66,Sell 2026-09-18 $58 call ~$4.85 (130% ann.),Sell 2026-09-18 $55 put ~$3.15 (87% ann.)
AIN,Albany International Corporatio,57.9,B,3.8,6.3,1.0,15.81,2,-12.1,-8.9,Consumer Cyclical,,no meaningful dip today,opportunity,small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,28.7,-1.3,-23.4,1.22,,58.34,54.6,63.33,62.0,1.33,False,66,3850.44,Sell 2026-09-18 $60 call ~$1.27 (33% ann.),Sell 2026-09-18 $55 put ~$0.60 (17% ann.)
CTRI,"Centuri Holdings, Inc.",57.2,C,44.8,52.7,1.0,3.57,3,-34.9,-28.1,Utilities,strong,down -2.7% today; 53% upside to target; historically bounced 100% of 3 similar dips (avg +3.6%),opportunity,near 52-week low (support test / falling knife); negative free cash flow; R:R 1.34 below 1.5 floor,Hold,High,32.3,-2.7,-23.9,3.39,,20.79,18.91,23.3,31.75,1.34,False,132,2744.28,Sell 2026-09-18 $22 call ~$0.57 (42% ann.),Sell 2026-09-18 $20 put ~$0.85 (65% ann.)
CVLG,"Covenant Logistics Group, Inc.",57.2,D,28.3,49.5,1.0,11.73,1,-15.0,-16.8,Industrials,,no meaningful dip today,opportunity,negative free cash flow; small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,36.2,-1.6,-23.0,1.23,,34.62,32.33,37.67,51.75,1.33,False,109,3773.58,Sell 2026-09-18 $35 call ~$1.20 (53% ann.),Sell 2026-09-18 $30 put ~$0.15 (8% ann.)
FG,"F&G Annuities & Life, Inc.",56.9,C,10.1,16.8,0.0,0.0,0,-18.2,-28.0,Financial Services,,no meaningful dip today,opportunity,golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,28.3,2.4,-22.0,6.07,,23.12,21.46,25.33,27.0,1.33,False,150,3468.0,Sell 2026-09-18 $25 call ~$0.60 (39% ann.),Sell 2026-09-18 $22 put ~$0.70 (47% ann.)
HONA,Honeywell Aerospace Inc.,56.5,C,14.2,35.5,0.0,0.0,0,,,,moderate,down -2.1% today; 35% upside to target; limited dip history,opportunity,near 52-week low (support test / falling knife); R:R 1.33 below 1.5 floor,Hold,Low,52.0,-2.1,-23.5,17.92,,161.2,144.88,182.96,218.38461,1.33,False,15,2418.0,Sell 2026-09-18 $165 call ~$6.65 (63% ann.),Sell 2026-09-18 $160 put ~$6.55 (62% ann.)
ASTE,"Astec Industries, Inc.",55.9,C,46.1,54.2,1.0,4.85,3,-16.1,-17.9,Industrials,,no meaningful dip today,opportunity,negative free cash flow; small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,High,36.5,0.1,-22.1,1.56,,43.6,40.51,47.72,67.25,1.33,False,80,3488.0,Sell 2026-09-18 $45 call ~$1.25 (44% ann.),Sell 2026-09-18 $40 put ~$0.60 (23% ann.)
SAH,"Sonic Automotive, Inc.",55.1,D,17.7,30.8,0.0,0.0,0,-12.3,-9.1,Consumer Cyclical,moderate,down -2.8% today; 31% upside to target; limited dip history,opportunity,high short interest (21%); high leverage (D/E 456%); negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,34.0,-2.8,-26.9,15.47,,75.32,69.7,82.81,98.54545,1.33,False,44,3314.08,Sell 2026-09-18 $105 call ~$2.40 (48% ann.),Sell 2026-09-18 $75 put ~$3.20 (65% ann.)
UAA,"Under Armour, Inc.",55.1,C,16.3,19.1,0.667,6.05,3,-13.0,-9.8,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (32%); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,High,35.6,-0.4,-24.2,4.93,,5.37,4.94,5.94,6.39722,1.33,False,581,3119.97,Sell 2026-09-18 $6 call ~$0.08 (21% ann.),Sell 2026-09-18 $5 put ~$0.12 (38% ann.)
AAP,Advance Auto Parts Inc.,55.0,D,9.0,15.1,0.5,2.92,2,-29.4,-26.2,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (30%); negative free cash flow; golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,30.7,2.5,-24.4,8.62,,43.63,38.55,50.4,50.21053,1.33,False,49,2137.87,Sell 2026-08-28 $44 call ~$0.70 (195% ann.),Sell 2026-08-28 $44 put ~$0.90 (252% ann.)
TRIP,"TripAdvisor, Inc.",54.9,D,21.1,36.1,0.667,3.44,6,-9.2,-6.0,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (30%); negative free cash flow; small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Medium,33.4,1.9,-28.6,1.83,,10.19,9.29,11.39,13.86667,1.33,False,277,2822.63,Sell 2026-08-28 $10 call ~$0.08 (90% ann.),Sell 2026-08-28 $10 put ~$0.10 (122% ann.)
BV,"BrightView Holdings, Inc.",54.6,D,16.3,41.2,1.0,8.58,1,-17.5,-19.3,Industrials,moderate,down -3.2% today; 41% upside to target; limited dip history,opportunity,high short interest (28%); near 52-week low (support test / falling knife); negative free cash flow; small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Low,33.4,-3.2,-23.1,2.74,,10.94,10.21,11.92,15.45,1.34,False,342,3741.48,Sell 2026-09-18 $12 call ~$0.28 (38% ann.),Sell 2026-09-18 $2 put ~$0.82 (502% ann.)
UA,"Under Armour, Inc.",53.9,C,,,1.0,15.27,2,-13.1,-9.9,Consumer Cyclical,,no meaningful dip today,opportunity,golden-cross regime; R:R 1.35 below 1.5 floor,Hold,Low,35.5,-0.2,-24.5,4.93,,5.23,4.83,5.77,,1.35,False,624,3263.52,Sell 2026-09-18 $8 call ~$0.03 (7% ann.),Sell 2026-09-18 $5 put ~$0.12 (38% ann.)
TDOC,"Teladoc Health, Inc.",53.7,D,9.7,24.8,0.333,-2.84,3,-20.1,-34.5,Healthcare,,"down -3.0% with upside signals, but history is against it (bounced only 33% of 3 dips)",opportunity,high short interest (15%); small cap (thinner liquidity); high beta (2.1); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,33.8,-3.0,-30.4,2.49,,6.2,5.63,6.96,7.73684,1.33,False,438,2715.6,Sell 2026-08-28 $6 call ~$0.05 (98% ann.),Sell 2026-08-28 $6 put ~$0.04 (91% ann.)
MATW,Matthews International Corporat,53.4,D,18.8,47.7,0.0,0.0,0,-23.4,-25.2,Industrials,,no meaningful dip today,opportunity,high short interest (12%); near 52-week low (support test / falling knife); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,24.1,-0.2,-23.8,1.11,,21.22,19.69,23.26,31.33333,1.33,False,163,3458.86,Sell 2026-09-18 $22 call ~$4.28 (306% ann.),
DBD,Diebold Nixdorf Incorporated,51.9,C,17.2,42.9,0.0,0.0,0,-17.8,-15.0,Technology,,no meaningful dip today,opportunity,high short interest (16%); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,36.6,-1.6,-24.2,3.87,,68.8,64.46,74.58,98.33333,1.33,False,57,3921.6,Sell 2026-09-18 $70 call ~$2.55 (56% ann.),
AHCO,AdaptHealth Corp.,51.5,F,22.7,62.4,0.5,1.61,4,-48.3,-62.7,Healthcare,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); negative free cash flow; small cap (thinner liquidity); strong-buy consensus; R:R 1.32 below 1.5 floor,Hold,Low,26.9,0.0,-48.6,3.36,,5.63,4.92,6.57,9.14286,1.32,False,352,1981.76,Sell 2026-09-18 $8 call ~$0.03 (7% ann.),Sell 2026-09-18 $5 put ~$0.12 (38% ann.)
GPI,"Group 1 Automotive, Inc.",51.3,C,17.2,43.1,0.0,0.0,0,-23.1,-19.9,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (12%); near 52-week low (support test / falling knife); R:R 1.33 below 1.5 floor,Hold,Low,37.2,-0.9,-23.1,22.15,,259.38,240.82,284.13,371.08334,1.33,False,13,3371.94,Sell 2026-09-18 $260 call ~$11.85 (69% ann.),Sell 2026-09-18 $250 put ~$8.30 (50% ann.)
TDAY,"USA TODAY Co., Inc.",50.4,F,13.1,35.7,0.333,-1.66,3,-19.6,-14.5,Communication Services,,no meaningful dip today,opportunity,high short interest (14%); high leverage (D/E 726%); small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Low,27.5,-0.9,-22.9,2.23,,6.41,5.8,7.23,8.7,1.34,False,409,2621.69,Sell 2026-09-18 $7 call ~$0.15 (36% ann.),
MNRO,"Monro, Inc.",48.9,D,27.4,71.1,0.75,-1.52,4,-23.9,-20.7,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (39%); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,46.0,2.5,-24.1,1.14,,12.86,11.74,14.35,22.0,1.33,False,223,2867.78,Sell 2026-09-18 $15 call ~$0.17 (21% ann.),Sell 2026-09-18 $12 put ~$0.83 (100% ann.)
ALIT,"Alight, Inc.",48.1,D,65.8,170.7,0.5,-2.56,6,-24.0,-21.3,Technology,,no meaningful dip today,opportunity,small cap (thinner liquidity); R:R 1.34 below 1.5 floor,Hold,Low,46.9,4.6,-24.6,2.23,,14.87,12.76,17.69,40.25,1.34,False,118,1754.66,Sell 2026-09-18 $15 call ~$1.93 (197% ann.),Sell 2026-09-18 $14 put ~$1.32 (144% ann.)
CABO,"Cable One, Inc.",47.0,F,44.6,123.4,0.286,-10.54,7,-62.3,-57.1,Communication Services,,no meaningful dip today,opportunity,high short interest (16%); near 52-week low (support test / falling knife); high leverage (D/E 941%); small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,28.1,0.0,-42.3,1.44,,22.83,17.64,29.74,51.0,1.33,False,48,1095.84,,
