ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
CASY,"Caseys General Stores, Inc.",64.2,A,19.2,32.0,0.0,0.0,0,-27.9,-20.5,Consumer Cyclical,,no meaningful dip today,opportunity,golden-cross regime,Accumulate,Medium,27.1,2.3,-29.9,18.67,,598.7,555.87,655.8,790.5263,4.48,True,5,2993.5,Sell 2026-10-16 $600 call ~$20.45 (54% ann.),Sell 2026-10-16 $590 put ~$15.80 (42% ann.)
SFM,"Sprouts Farmers Market, Inc.",63.4,B,25.5,42.5,1.0,5.75,1,-23.6,-17.8,Consumer Defensive,moderate,down -2.9% today; 42% upside to target; limited dip history,opportunity,high short interest (15%); near 52-week low (support test); golden-cross regime,Accumulate,Medium,30.9,-2.9,-22.6,9.0,,66.68,61.8,73.19,95.0,5.8,True,51,3400.68,Sell 2026-10-16 $70 call ~$1.55 (37% ann.),Sell 2026-10-16 $65 put ~$1.90 (46% ann.)
EIX,Edison International,63.0,B,14.7,24.6,0.5,-5.05,2,-33.1,-17.1,Utilities,moderate,down -2.4% today; 25% upside to target; limited dip history,opportunity,near 52-week low (support test); golden-cross regime,Accumulate,Medium,31.8,-2.4,-27.5,19.42,,53.62,49.78,58.72,66.78571,3.43,True,65,3485.3,Sell 2026-10-16 $55 call ~$1.02 (30% ann.),Sell 2026-10-16 $52 put ~$1.48 (45% ann.)
BROS,Dutch Bros Inc.,62.4,B,57.1,95.2,0.5,-3.5,2,-51.2,-43.8,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (42%); near 52-week low (support test); high beta (2.3); strong-buy consensus,Accumulate,Medium,21.6,-1.6,-25.8,1.88,,38.53,35.65,42.37,75.19231,12.73,True,86,3313.58,Sell 2026-09-25 $39 call ~$0.50 (237% ann.),Sell 2026-09-25 $38 put ~$0.53 (249% ann.)
AXON,"Axon Enterprise, Inc.",61.5,A,47.9,56.3,0.667,1.89,3,-7.9,1.2,Industrials,,no meaningful dip today,opportunity,golden-cross regime,Accumulate,High,36.3,-0.4,-24.6,3.22,,450.45,411.04,503.0,704.1053,6.44,True,6,2702.7,Sell 2026-09-25 $452 call ~$9.50 (385% ann.),Sell 2026-09-25 $450 put ~$8.45 (343% ann.)
TTAN,"ServiceTitan, Inc.",60.0,B,50.5,59.4,0.667,2.6,3,-16.4,-17.5,Technology,,no meaningful dip today,opportunity,high short interest (13%); strong-buy consensus; golden-cross regime,Accumulate,High,36.8,8.2,-36.0,1.06,,61.19,53.78,71.08,97.53333,4.9,True,33,2019.27,Sell 2026-10-16 $65 call ~$2.15 (56% ann.),Sell 2026-10-16 $60 put ~$2.98 (79% ann.)
ZG,"Zillow Group, Inc.",60.0,A,36.5,60.8,0.5,-5.0,2,-10.6,-11.2,Communication Services,moderate,down -5.6% today; 61% upside to target; limited dip history,opportunity,high short interest (19%); near 52-week low (support test); high beta (2.0),Accumulate,Medium,34.7,-5.6,-22.6,2.81,,29.38,27.07,32.45,47.22727,7.73,True,108,3173.04,Sell 2026-10-16 $30 call ~$1.62 (88% ann.),Sell 2026-10-16 $25 put ~$0.23 (14% ann.)
COO,"The Cooper Companies, Inc.",59.5,A,11.4,19.0,0.0,0.0,0,-26.5,-32.8,Healthcare,,no meaningful dip today,opportunity,near 52-week low (support test),Hold,Medium,29.8,2.8,-26.6,4.24,,55.64,52.23,60.18,66.21429,3.1,True,73,4061.72,Sell 2026-10-16 $60 call ~$0.38 (11% ann.),Sell 2026-10-16 $55 put ~$1.10 (32% ann.)
ENOV,Enovis Corporation,59.0,D,66.4,110.7,0.0,-9.11,1,-24.7,-31.1,Healthcare,,no meaningful dip today,opportunity,high short interest (19%); near 52-week low (support test); small cap (thinner liquidity); strong-buy consensus; golden-cross regime,Hold,Medium,35.0,0.8,-27.8,2.3,,18.19,16.32,20.69,38.33333,10.77,True,133,2419.27,Sell 2026-10-16 $20 call ~$0.57 (50% ann.),Sell 2026-10-16 $18 put ~$0.90 (82% ann.)
PRKS,United Parks & Resorts Inc.,58.6,C,26.7,44.4,0.0,-13.57,1,-35.3,-27.9,Consumer Cyclical,moderate,down -3.7% today; 44% upside to target; limited dip history,opportunity,high short interest (35%); small cap (thinner liquidity); golden-cross regime,Hold,Medium,19.8,-3.7,-26.8,1.65,,32.75,30.32,35.99,47.3,5.99,True,102,3340.5,Sell 2026-10-16 $35 call ~$0.90 (44% ann.),Sell 2026-10-16 $30 put ~$nan (nan% ann.)
OXM,"Oxford Industries, Inc.",58.3,D,25.5,30.0,0.75,5.2,4,-30.6,-23.1,Consumer Cyclical,strong,down -6.7% today; 30% upside to target; historically bounced 75% of 4 similar dips (avg +5.2%),opportunity,high short interest (32%); near 52-week low (support test); small cap (thinner liquidity),Hold,High,21.1,-6.7,-28.4,1.47,,26.16,23.67,29.48,34.0,3.15,True,100,2616.0,Sell 2026-10-16 $30 call ~$0.28 (17% ann.),Sell 2026-10-16 $25 put ~$1.02 (65% ann.)
BOBS,"Bob's Discount Furniture, Inc.",58.0,C,41.3,68.8,0.5,-8.45,2,-20.9,-13.5,Consumer Cyclical,moderate,down -6.0% today; 69% upside to target; limited dip history,opportunity,high short interest (16%); small cap (thinner liquidity),Hold,Medium,31.7,-6.0,-23.8,2.46,,13.58,12.14,15.5,22.92308,6.49,True,173,2349.34,Sell 2026-10-16 $15 call ~$0.65 (76% ann.),Sell 2026-10-16 $12 put ~$0.47 (60% ann.)
CHWY,"Chewy, Inc.",57.8,C,32.1,53.5,0.5,5.82,2,-8.1,-0.7,Consumer Cyclical,moderate,down -4.5% today; 53% upside to target; limited dip history,opportunity,high short interest (10%); near 52-week low (support test); high leverage (D/E 313%),Hold,Medium,28.6,-4.5,-23.9,13.07,,18.78,17.23,20.84,28.81818,6.48,True,161,3023.58,Sell 2026-09-25 $19 call ~$0.23 (219% ann.),Sell 2026-09-25 $18 put ~$0.18 (182% ann.)
TRUP,"Trupanion, Inc.",57.7,B,29.9,49.8,0.5,22.3,2,-14.7,-11.7,Financial Services,moderate,down -8.6% today; 50% upside to target; limited dip history,opportunity,high short interest (11%); near 52-week low (support test); small cap (thinner liquidity),Hold,Medium,29.7,-8.6,-28.0,1.52,,22.86,21.01,25.33,34.25,6.16,True,135,3086.1,Sell 2026-10-16 $25 call ~$0.40 (28% ann.),Sell 2026-10-16 $22 put ~$0.73 (51% ann.)
YSWY,"Yesway, Inc.",57.4,C,31.7,52.8,0.0,0.0,0,-12.5,-6.7,Consumer Defensive,moderate,down -5.0% today; 53% upside to target; limited dip history,opportunity,high short interest (15%); near 52-week low (support test); small cap (thinner liquidity),Hold,Medium,28.9,-5.0,-23.7,2.99,,19.39,17.67,21.68,29.625,5.95,True,145,2811.55,,
REAX,Real REMAX Group Inc.,53.8,C,35.7,89.4,0.25,-4.83,4,-20.4,-10.2,Real Estate,,"down -8.3% with upside signals, but history is against it (bounced only 25% of 4 dips)",opportunity,near 52-week low (support test); small cap (thinner liquidity); strong-buy consensus,Hold,Low,36.5,-8.3,-34.2,2.24,,15.79,13.05,19.45,29.9,5.15,True,91,1436.89,Sell 2026-10-16 $18 call ~$0.88 (88% ann.),Sell 2026-10-16 $15 put ~$0.95 (101% ann.)
CAR,"Avis Budget Group, Inc.",53.6,D,12.6,21.1,0.6,4.7,5,-41.0,-31.9,Industrials,strong,down -9.4% today; 21% upside to target; historically bounced 60% of 5 similar dips (avg +4.7%),opportunity,high short interest (49%); high beta (1.9),Hold,Medium,22.7,-9.4,-27.7,11.71,,106.21,97.01,118.47,128.57143,2.43,True,27,2867.67,Sell 2026-09-25 $110 call ~$1.55 (266% ann.),Sell 2026-09-25 $106 put ~$2.17 (374% ann.)
QDEL,QuidelOrtho Corporation,52.5,D,25.1,41.9,0.6,3.16,10,-29.9,-36.2,Healthcare,strong,down -4.8% today; 42% upside to target; historically bounced 60% of 10 similar dips (avg +3.2%),opportunity,high short interest (28%); near 52-week low (support test); small cap (thinner liquidity),Hold,Medium,29.3,-4.8,-28.7,2.67,,10.34,9.08,12.01,14.66667,3.43,True,198,2047.32,Sell 2026-10-16 $12 call ~$0.30 (46% ann.),Sell 2026-10-16 $10 put ~$0.55 (87% ann.)
DKS,Dick's Sporting Goods Inc,52.2,C,7.8,19.4,1.0,7.28,1,-48.9,-41.5,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (17%); negative free cash flow,Hold,Low,38.9,7.2,-25.4,21.15,,132.51,122.36,146.04,158.26521,2.54,True,24,3180.24,Sell 2026-09-25 $133 call ~$2.50 (344% ann.),Sell 2026-09-25 $132 put ~$1.88 (259% ann.)
PCG,Pacific Gas & Electric Co.,52.0,D,21.8,54.6,0.0,-0.9,1,-33.1,-17.0,Utilities,moderate,down -3.9% today; 55% upside to target; limited dip history,opportunity,near 52-week low (support test); negative free cash flow,Hold,Low,28.7,-3.9,-31.3,25.84,,12.44,11.44,13.77,19.21875,6.78,True,250,3110.0,Sell 2026-09-25 $12 call ~$0.12 (183% ann.),Sell 2026-09-25 $12 put ~$0.01 (23% ann.)
CAVA,"CAVA Group, Inc.",51.1,D,22.6,56.4,0.25,-6.64,4,-41.1,-33.7,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (12%); negative free cash flow,Hold,Low,35.8,2.2,-26.1,1.37,,53.14,49.15,58.46,83.12,7.51,True,62,3294.68,Sell 2026-09-25 $54 call ~$0.54 (187% ann.),Sell 2026-09-25 $53 put ~$1.11 (382% ann.)
SHAK,"Shake Shack, Inc.",49.9,D,15.3,38.1,0.5,1.37,4,-1.7,5.7,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (11%); negative free cash flow,Hold,Low,38.0,2.9,-22.3,1.55,,58.64,54.51,64.15,81.0,5.41,True,60,3518.4,Sell 2026-09-25 $59 call ~$0.80 (249% ann.),Sell 2026-09-25 $58 put ~$1.35 (425% ann.)
TNDM,"Tandem Diabetes Care, Inc.",48.9,F,25.6,73.7,0.4,5.98,5,-3.1,-9.4,Healthcare,,"down -6.2% with upside signals, but history is against it (bounced only 40% of 5 dips)",opportunity,high short interest (23%); high leverage (D/E 567%); negative free cash flow; small cap (thinner liquidity),Hold,Low,34.7,-6.2,-25.6,1.04,,16.52,14.8,18.83,28.7,7.08,True,145,2395.4,Sell 2026-10-16 $17 call ~$0.88 (84% ann.),Sell 2026-10-16 $16 put ~$0.67 (67% ann.)
FUN,Six Flags Entertainment Corpora,47.4,F,23.6,67.0,0.333,-4.56,6,-44.6,-37.1,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (23%); near 52-week low (support test); high leverage (D/E 1455%); small cap (thinner liquidity),Hold,Low,32.1,0.7,-25.3,3.06,,12.39,11.26,13.89,20.69231,7.35,True,221,2738.19,Sell 2026-10-16 $12 call ~$0.80 (102% ann.),Sell 2026-10-16 $10 put ~$0.20 (32% ann.)
JACK,Jack In The Box Inc.,45.5,F,17.3,48.6,0.286,-3.57,7,-7.4,0.1,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (31%); negative free cash flow; small cap (thinner liquidity); golden-cross regime,Hold,Low,36.6,0.9,-24.5,1.43,,13.46,12.15,15.21,20.0,4.99,True,190,2557.4,Sell 2026-10-16 $15 call ~$0.40 (47% ann.),Sell 2026-10-16 $12 put ~$0.55 (70% ann.)
