ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
GRABW,Grab Holdings Limited Warrant,58.2,A,,,0.273,-4.34,11,-80.1,,,,"down -16.7% but no upside signal (below EMA200, <10% target upside)",opportunity,near 52-week low (support test / falling knife); R:R 1.00 below 1.5 floor,Hold,Low,26.2,-16.7,-52.4,3.55,,0.02,0.01,0.03,,1.0,False,24999.0,499.98,,
ARRY,"Array Technologies, Inc.",58.2,D,69.7,82.0,0.727,12.24,11,-37.1,-46.4,Technology,strong,down -4.1% today; 82% upside to target; historically bounced 73% of 11 similar dips (avg +12.2%),opportunity,high short interest (24%); near 52-week low (support test / falling knife); small cap (thinner liquidity); high beta (1.8); R:R 1.35 below 1.5 floor,Hold,High,28.3,-4.1,-29.8,1.21,,5.39,4.74,6.27,9.81667,1.35,False,384.0,2069.76,Sell 2026-08-21 $6 call ~$0.45 (109% ann.),Sell 2026-08-21 $5 put ~$0.45 (117% ann.)
SOLS,Solstice Advanced Materials Inc,57.2,C,20.8,34.6,0.0,-3.25,1,-27.8,-21.2,Basic Materials,,no meaningful dip today,opportunity,earnings in 5d; R:R 1.33 below 1.5 floor,Hold,Medium,38.0,1.1,-29.2,3.98,,61.54,55.9,69.06,82.85714,1.33,False,44.0,2707.76,Sell 2026-08-21 $65 call ~$2.98 (63% ann.),Sell 2026-08-21 $60 put ~$3.60 (78% ann.)
AESI,Atlas Energy Solutions Inc.,56.6,D,23.0,58.2,0.0,-4.4,3,-31.5,-32.0,Energy,,"down -3.7% with upside signals, but history is against it (bounced only 0% of 3 dips)",opportunity,high short interest (22%); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,32.2,-3.7,-24.3,1.06,,12.59,11.28,14.33,19.91667,1.33,False,190.0,2392.1,Sell 2026-08-21 $15 call ~$0.42 (44% ann.),Sell 2026-08-21 $12 put ~$0.90 (94% ann.)
LESL,"Leslie's, Inc.",56.1,D,38.8,97.0,0.421,-6.33,19,-33.0,-21.1,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (15%); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,26.0,3.1,-84.3,1.22,,1.37,-0.16,3.41,2.7,1.33,False,163.0,223.31,Sell 2026-08-21 $2 call ~$0.38 (357% ann.),Sell 2026-08-21 $1 put ~$0.28 (358% ann.)
INIO,INNIO N.V.,56.1,D,39.6,66.4,0.0,0.0,0,,,,moderate,down -4.3% today; 66% upside to target; limited dip history,opportunity,earnings in 3d; near 52-week low (support test / falling knife); high leverage (D/E 1246%); R:R 1.33 below 1.5 floor,Hold,Medium,33.8,-4.3,-29.9,2.81,,26.8,22.55,32.47,44.6,1.33,False,58.0,1554.4,Sell 2026-08-21 $30 call ~$2.15 (105% ann.),Sell 2026-08-21 $25 put ~$1.30 (68% ann.)
SPCX,Space Exploration Technologies ,55.9,C,43.9,109.7,0.0,0.0,0,,,,moderate,down -4.5% today; 110% upside to target; limited dip history,opportunity,near 52-week low (support test / falling knife); R:R 1.33 below 1.5 floor,Hold,Low,59.8,-4.5,-26.2,19.3,,112.87,94.54,137.31,236.7143,1.33,False,13.0,1467.31,Sell 2026-07-24 $113 call ~$0.95 (307% ann.),Sell 2026-07-24 $112 put ~$0.68 (220% ann.)
VATE,INNOVATE Corp.,54.0,D,,,0.636,11.19,11,-36.7,-37.4,Industrials,,no meaningful dip today,opportunity,small cap (thinner liquidity); high beta (2.3); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Medium,27.0,-0.1,-54.6,1.34,,8.43,6.5,11.01,,1.34,False,129.0,1087.47,,
RUN,Sunrun Inc.,53.0,D,34.4,87.7,0.429,-1.75,7,-27.7,-37.0,Technology,,"down -3.3% with upside signals, but history is against it (bounced only 43% of 7 dips)",opportunity,high short interest (33%); high leverage (D/E 300%); negative free cash flow; high beta (2.3); R:R 1.33 below 1.5 floor,Hold,Low,27.7,-3.3,-26.2,3.17,,10.04,8.77,11.73,18.84211,1.33,False,196.0,1967.84,Sell 2026-07-24 $10 call ~$0.01 (18% ann.),Sell 2026-07-24 $10 put ~$0.08 (292% ann.)
ULCC,"Frontier Group Holdings, Inc.",52.5,F,3.7,11.8,0.111,-9.91,9,52.3,51.7,Industrials,,no meaningful dip today,opportunity,earnings in 4d; high short interest (41%); high leverage (D/E 2364%); negative free cash flow; small cap (thinner liquidity); high beta (2.6); golden-cross regime; R:R 1.31 below 1.5 floor,Hold,Low,42.5,8.5,-26.0,3.8,,5.97,5.29,6.86,6.66667,1.31,False,367.0,2190.99,Sell 2026-08-21 $6 call ~$0.45 (98% ann.),Sell 2026-08-21 $5 put ~$0.25 (65% ann.)
IONS,"Ionis Pharmaceuticals, Inc.",52.0,F,21.5,62.3,0.5,5.68,2,-26.1,-32.9,Healthcare,,no meaningful dip today,opportunity,earnings in 4d; high short interest (14%); high leverage (D/E 531%); negative free cash flow; R:R 1.33 below 1.5 floor,Hold,Low,33.0,1.5,-27.6,1.06,,56.7,52.05,62.9,92.0,1.33,False,53.0,3005.1,Sell 2026-08-21 $58 call ~$2.88 (66% ann.),Sell 2026-08-21 $55 put ~$2.17 (52% ann.)
HTZ,"Hertz Global Holdings, Inc",51.1,F,46.1,131.7,0.455,-0.38,11,-72.6,-73.2,Industrials,,no meaningful dip today,opportunity,high short interest (72%); near 52-week low (support test / falling knife); negative free cash flow; high beta (2.2); R:R 1.32 below 1.5 floor,Hold,Low,26.9,-1.8,-30.2,8.7,,1.87,1.53,2.32,4.33333,1.32,False,735.0,1374.45,Sell 2026-07-24 $2 call ~$0.01 (98% ann.),Sell 2026-07-24 $2 put ~$0.01 (122% ann.)
FLNC,"Fluence Energy, Inc.",49.0,F,11.6,34.5,0.545,1.36,11,7.3,11.0,Utilities,moderate,down -3.7% today; 34% upside to target; bounce history mixed (55% of 11),opportunity,high short interest (39%); negative free cash flow; high beta (2.8); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,36.2,-3.7,-28.4,2.58,,13.88,11.32,17.29,18.66667,1.33,False,97.0,1346.36,Sell 2026-08-21 $14 call ~$2.20 (207% ann.),Sell 2026-08-21 $13 put ~$1.65 (165% ann.)
OPTU,"Optimum Communications, Inc.",46.7,D,17.3,43.7,0.429,-2.09,7,-53.4,-39.2,Communication Services,,"down -4.6% with upside signals, but history is against it (bounced only 43% of 7 dips)",opportunity,high short interest (30%); small cap (thinner liquidity); R:R 1.30 below 1.5 floor,Hold,Low,37.2,-4.6,-48.3,8.5,,0.83,0.6,1.13,1.18889,1.3,False,1086.0,901.38,Sell 2026-08-21 $1 call ~$0.08 (118% ann.),Sell 2026-08-21 $0 put ~$0.03 (65% ann.)
OPENL,Opendoor Technologies Inc.,45.9,D,,,0.4,11.81,5,-61.4,,,,"down -7.6% but no upside signal (below EMA200, <10% target upside)",opportunity,near 52-week low (support test / falling knife); high beta (3.6),Hold,Low,36.7,-7.6,-24.2,3.94,,0.18,0.12,0.27,,1.5,True,4166.0,749.88,,
PSNY,Polestar Automotive Holding UK ,45.5,F,13.3,25.4,0.833,7.53,18,-27.9,-16.0,Consumer Cyclical,strong,down -7.2% today; 25% upside to target; historically bounced 83% of 18 similar dips (avg +7.5%),opportunity,negative free cash flow; R:R 1.33 below 1.5 floor,Hold,Medium,32.4,-7.2,-26.5,3.06,,13.95,11.94,16.63,17.5,1.33,False,124.0,1729.8,Sell 2026-08-21 $14 call ~$1.77 (166% ann.),Sell 2026-08-21 $13 put ~$1.65 (165% ann.)
JELD,"JELD-WEN Holding, Inc.",44.6,F,15.5,48.0,0.417,-3.68,12,-32.2,-32.8,Industrials,,no meaningful dip today,opportunity,high short interest (11%); high leverage (D/E 11549%); negative free cash flow; small cap (thinner liquidity); high beta (2.1); R:R 1.25 below 1.5 floor,Reduce,Low,34.9,1.4,-32.4,3.16,,1.12,0.92,1.37,1.65,1.25,False,1249.0,1398.88,Sell 2026-08-21 $2 call ~$0.05 (58% ann.),Sell 2026-08-21 $1 put ~$0.07 (98% ann.)
